policy_id,insured_id,system_class,stated_rto_hours,stated_rpo_hours,revenue_dependency_pct,has_hot_dr_site,third_party_dependency,last_dr_test_date
POL-2020062,INS-10062,Trading/OMS,3.6,0.5,38.9,False,None,2024-01-19
POL-2020062,INS-10062,Back-Office/ERP,30.4,15.6,4.5,True,Multi-Vendor,2023-01-01
POL-2020062,INS-10062,Market Data Infrastructure,2.4,1.5,14.0,True,Single Vendor,2023-10-26
POL-2020062,INS-10062,Email & Productivity,46.5,22.4,3.0,True,Single Vendor,2023-12-20
POL-2020062,INS-10062,Settlement & Clearing,6.2,0.8,28.9,False,Multi-Vendor,2024-12-08
POL-2020063,INS-10063,Trading/OMS,3.2,0.6,34.9,False,Multi-Vendor,2023-03-03
POL-2020063,INS-10063,Back-Office/ERP,45.4,10.0,5.6,False,None,2023-08-10
POL-2020063,INS-10063,Market Data Infrastructure,1.5,1.2,18.8,False,Multi-Vendor,2024-06-05
POL-2020063,INS-10063,Email & Productivity,28.9,17.8,2.3,False,Multi-Vendor,2023-02-06
POL-2020063,INS-10063,Settlement & Clearing,5.0,1.9,26.3,True,Multi-Vendor,2023-03-11
POL-2020064,INS-10064,Core Banking Platform,7.5,1.9,47.4,True,None,2023-10-06
POL-2020064,INS-10064,Back-Office/ERP,44.7,5.6,6.7,True,Single Vendor,2024-02-20
POL-2020064,INS-10064,Email & Productivity,21.1,9.0,1.9,True,Multi-Vendor,2023-12-15
POL-2020064,INS-10064,Payment Processing,4.6,1.5,27.7,True,None,2023-12-05
POL-2020064,INS-10064,Customer Digital Channels,5.9,5.3,19.1,True,Multi-Vendor,2024-11-01
POL-2020065,INS-10065,Payment Processing,6.7,1.1,23.2,True,Multi-Vendor,2024-10-23
POL-2020065,INS-10065,Customer Digital Channels,8.3,4.4,21.6,True,Single Vendor,2024-04-14
POL-2020065,INS-10065,Email & Productivity,31.5,13.7,2.7,True,Multi-Vendor,2023-02-21
POL-2020065,INS-10065,Back-Office/ERP,28.4,15.7,3.9,True,Multi-Vendor,2024-10-16
POL-2020066,INS-10066,Trading/OMS,3.5,0.8,27.2,True,Single Vendor,2024-06-12
POL-2020066,INS-10066,Back-Office/ERP,47.8,13.5,5.7,False,Single Vendor,2023-10-16
POL-2020066,INS-10066,Market Data Infrastructure,2.5,1.4,12.0,True,Single Vendor,2024-04-06
POL-2020066,INS-10066,Email & Productivity,17.9,21.4,4.0,False,None,2023-04-04
POL-2020066,INS-10066,Settlement & Clearing,3.6,1.7,29.8,False,Multi-Vendor,2023-02-08
POL-2020067,INS-10067,Trading/OMS,1.9,0.6,42.2,True,Single Vendor,2024-11-03
POL-2020067,INS-10067,Back-Office/ERP,40.5,14.3,3.4,True,Multi-Vendor,2024-06-23
POL-2020067,INS-10067,Market Data Infrastructure,2.9,1.7,18.4,True,Multi-Vendor,2024-12-21
POL-2020067,INS-10067,Email & Productivity,21.4,16.6,3.9,True,Multi-Vendor,2023-04-16
POL-2020067,INS-10067,Settlement & Clearing,4.5,1.3,31.1,False,None,2024-01-10
POL-2020068,INS-10068,Core Banking Platform,3.3,1.8,29.7,True,Single Vendor,2024-03-10
POL-2020068,INS-10068,Back-Office/ERP,16.8,8.0,3.4,False,Multi-Vendor,2024-03-08
POL-2020068,INS-10068,Email & Productivity,19.7,19.2,2.3,True,Multi-Vendor,2024-08-07
POL-2020068,INS-10068,Payment Processing,7.7,1.4,29.0,False,Single Vendor,2024-03-25
POL-2020068,INS-10068,Customer Digital Channels,10.1,6.4,19.2,True,Multi-Vendor,2024-12-30
POL-2020069,INS-10069,Core Banking Platform,3.5,1.8,33.0,True,Multi-Vendor,2023-07-23
POL-2020069,INS-10069,Back-Office/ERP,19.1,11.1,5.6,True,None,2024-05-02
POL-2020069,INS-10069,Email & Productivity,25.4,20.9,3.4,False,Multi-Vendor,2023-11-25
POL-2020069,INS-10069,Payment Processing,6.2,1.2,41.1,False,Single Vendor,2024-07-03
POL-2020069,INS-10069,Customer Digital Channels,8.5,5.8,16.9,True,None,2023-09-19
POL-2020070,INS-10070,Core Banking Platform,6.7,0.8,22.3,True,Multi-Vendor,2023-03-10
POL-2020070,INS-10070,Back-Office/ERP,42.1,10.1,4.4,False,Single Vendor,2023-12-02
POL-2020070,INS-10070,Email & Productivity,35.8,19.3,2.3,False,None,2024-07-12
POL-2020070,INS-10070,Payment Processing,3.8,1.9,32.2,True,Single Vendor,2023-09-03
POL-2020070,INS-10070,Customer Digital Channels,9.7,7.0,20.4,False,Multi-Vendor,2024-11-02
POL-2020071,INS-10071,Core Banking Platform,4.1,1.0,32.1,False,Multi-Vendor,2023-06-17
POL-2020071,INS-10071,Back-Office/ERP,43.6,6.2,3.9,True,Single Vendor,2024-02-14
POL-2020071,INS-10071,Email & Productivity,44.7,10.3,3.3,False,None,2024-04-24
POL-2020071,INS-10071,Payment Processing,3.9,1.5,27.2,False,Multi-Vendor,2024-05-08
POL-2020071,INS-10071,Customer Digital Channels,6.7,5.8,22.9,True,None,2023-03-10
POL-2020072,INS-10072,Core Banking Platform,6.3,1.5,35.0,False,Multi-Vendor,2023-10-02
POL-2020072,INS-10072,Back-Office/ERP,33.0,12.2,5.8,False,Single Vendor,2024-07-15
POL-2020072,INS-10072,Email & Productivity,37.2,17.6,2.2,False,None,2023-01-05
POL-2020072,INS-10072,Payment Processing,3.9,1.0,40.1,False,None,2023-01-07
POL-2020072,INS-10072,Customer Digital Channels,13.5,5.7,16.0,True,Multi-Vendor,2023-12-16
POL-2020073,INS-10073,Core Banking Platform,3.4,1.9,46.0,True,Single Vendor,2023-07-03
POL-2020073,INS-10073,Back-Office/ERP,20.3,13.9,4.8,False,Single Vendor,2024-03-16
POL-2020073,INS-10073,Email & Productivity,26.9,19.9,3.3,False,Multi-Vendor,2023-08-16
POL-2020073,INS-10073,Payment Processing,6.9,0.8,25.6,True,None,2024-10-15
POL-2020073,INS-10073,Customer Digital Channels,8.9,4.5,20.0,True,Multi-Vendor,2024-12-28
POL-2020074,INS-10074,Core Banking Platform,4.3,1.3,31.3,True,Single Vendor,2023-05-09
POL-2020074,INS-10074,Back-Office/ERP,39.7,11.9,5.6,False,Single Vendor,2023-11-04
POL-2020074,INS-10074,Email & Productivity,23.4,13.5,1.9,False,None,2023-01-05
POL-2020074,INS-10074,Payment Processing,3.4,1.0,19.6,False,Single Vendor,2023-07-15
POL-2020074,INS-10074,Customer Digital Channels,11.9,8.0,13.6,False,None,2024-07-02
POL-2020075,INS-10075,Email & Productivity,42.4,10.3,3.4,False,Single Vendor,2023-05-09
POL-2020075,INS-10075,Back-Office/ERP,36.9,15.0,3.5,False,None,2024-10-16
POL-2020076,INS-10076,Core Banking Platform,4.4,0.8,32.4,False,None,2024-07-22
POL-2020076,INS-10076,Back-Office/ERP,45.2,13.7,5.9,False,None,2024-05-10
POL-2020076,INS-10076,Email & Productivity,33.4,22.2,2.9,False,Single Vendor,2024-04-11
POL-2020076,INS-10076,Payment Processing,3.6,1.8,24.7,False,None,2023-05-04
POL-2020076,INS-10076,Customer Digital Channels,6.2,3.5,21.7,False,Multi-Vendor,2023-10-27
POL-2020077,INS-10077,Email & Productivity,35.7,12.5,3.5,True,None,2024-12-10
POL-2020077,INS-10077,Back-Office/ERP,40.9,15.2,5.3,False,Multi-Vendor,2024-05-31
POL-2020078,INS-10078,Core Banking Platform,6.9,1.7,28.2,False,None,2023-01-02
POL-2020078,INS-10078,Back-Office/ERP,26.5,10.6,3.1,False,None,2023-01-09
POL-2020078,INS-10078,Email & Productivity,26.1,15.8,2.1,False,None,2023-05-30
POL-2020078,INS-10078,Payment Processing,3.5,1.3,35.5,True,None,2023-10-13
POL-2020078,INS-10078,Customer Digital Channels,14.3,5.6,19.6,True,Single Vendor,2024-11-22
POL-2020079,INS-10079,Trading/OMS,2.4,0.5,32.3,True,None,2024-11-25
POL-2020079,INS-10079,Back-Office/ERP,41.5,10.4,6.2,False,Single Vendor,2024-11-05
POL-2020079,INS-10079,Market Data Infrastructure,3.2,1.0,15.1,True,Multi-Vendor,2024-11-09
POL-2020079,INS-10079,Email & Productivity,30.7,15.0,3.1,False,Single Vendor,2023-04-07
POL-2020079,INS-10079,Settlement & Clearing,7.9,1.8,33.1,False,Multi-Vendor,2024-03-13
POL-2020080,INS-10080,Email & Productivity,17.7,10.6,2.0,False,Multi-Vendor,2024-08-16
POL-2020080,INS-10080,Back-Office/ERP,25.0,10.2,5.6,False,Single Vendor,2023-04-21
POL-2020081,INS-10081,Core Banking Platform,5.4,1.9,47.3,True,Multi-Vendor,2024-09-16
POL-2020081,INS-10081,Back-Office/ERP,21.9,14.5,4.9,False,Single Vendor,2024-02-17
POL-2020081,INS-10081,Email & Productivity,30.9,20.6,2.0,False,Single Vendor,2023-10-31
POL-2020081,INS-10081,Payment Processing,7.4,1.6,39.0,True,Multi-Vendor,2024-11-28
POL-2020081,INS-10081,Customer Digital Channels,15.9,5.5,13.5,True,None,2023-07-19
POL-2020082,INS-10082,Core Banking Platform,3.7,1.1,23.9,True,Single Vendor,2023-01-17
POL-2020082,INS-10082,Trading/OMS,3.5,0.5,62.1,True,Multi-Vendor,2024-01-11
POL-2020082,INS-10082,Back-Office/ERP,38.7,7.4,4.9,True,Single Vendor,2023-05-22
POL-2020082,INS-10082,Market Data Infrastructure,2.6,1.3,15.4,False,Single Vendor,2024-11-29
POL-2020082,INS-10082,Email & Productivity,17.8,19.1,3.0,False,None,2024-04-14
POL-2020082,INS-10082,Payment Processing,6.9,1.8,23.5,False,Multi-Vendor,2023-07-06
POL-2020082,INS-10082,Customer Digital Channels,6.1,6.5,27.6,True,None,2024-08-16
POL-2020082,INS-10082,Settlement & Clearing,5.1,1.0,18.1,True,Single Vendor,2023-09-07
POL-2020083,INS-10083,Email & Productivity,25.8,13.5,2.8,False,Multi-Vendor,2023-01-14
POL-2020083,INS-10083,Back-Office/ERP,37.2,8.4,3.2,False,Single Vendor,2024-12-10
POL-2020084,INS-10084,Trading/OMS,2.4,0.9,44.9,True,Multi-Vendor,2023-09-07
POL-2020084,INS-10084,Back-Office/ERP,46.9,10.8,4.1,False,None,2023-12-09
POL-2020084,INS-10084,Market Data Infrastructure,1.9,1.6,15.4,True,Multi-Vendor,2024-08-23
POL-2020084,INS-10084,Email & Productivity,35.6,20.2,3.5,True,Single Vendor,2023-02-08
POL-2020084,INS-10084,Settlement & Clearing,3.0,1.7,25.7,True,None,2023-02-14
POL-2020085,INS-10085,Email & Productivity,29.0,16.8,3.3,True,Multi-Vendor,2023-06-05
POL-2020085,INS-10085,Back-Office/ERP,21.5,9.9,4.3,False,None,2024-05-31
POL-2020086,INS-10086,Core Banking Platform,4.6,0.8,25.5,True,Single Vendor,2023-12-24
POL-2020086,INS-10086,Back-Office/ERP,21.8,9.5,6.6,False,Multi-Vendor,2023-08-02
POL-2020086,INS-10086,Email & Productivity,23.2,14.9,2.5,False,Single Vendor,2023-12-11
POL-2020086,INS-10086,Payment Processing,6.9,0.8,22.7,False,Multi-Vendor,2023-07-28
POL-2020086,INS-10086,Customer Digital Channels,7.8,8.0,21.1,True,Single Vendor,2024-06-03
POL-2020087,INS-10087,Payment Processing,3.5,1.1,22.0,True,None,2024-01-02
POL-2020087,INS-10087,Customer Digital Channels,6.9,6.9,19.9,False,None,2024-09-06
POL-2020087,INS-10087,Email & Productivity,36.5,13.6,3.1,True,Single Vendor,2024-08-07
POL-2020087,INS-10087,Back-Office/ERP,24.8,8.8,5.6,False,Multi-Vendor,2023-04-04
POL-2020088,INS-10088,Payment Processing,3.6,1.5,38.5,False,Single Vendor,2023-09-06
POL-2020088,INS-10088,Customer Digital Channels,6.9,7.5,13.3,False,Multi-Vendor,2024-06-01
POL-2020088,INS-10088,Email & Productivity,27.7,17.9,3.1,False,Multi-Vendor,2024-02-01
POL-2020088,INS-10088,Back-Office/ERP,19.8,13.9,6.9,False,Multi-Vendor,2023-09-03
POL-2020089,INS-10089,Trading/OMS,1.9,0.9,47.0,False,None,2023-08-01
POL-2020089,INS-10089,Back-Office/ERP,46.0,7.4,6.2,True,Single Vendor,2024-12-10
POL-2020089,INS-10089,Market Data Infrastructure,1.6,1.8,17.1,True,Multi-Vendor,2024-02-22
POL-2020089,INS-10089,Email & Productivity,28.4,11.4,3.8,False,None,2024-06-14
POL-2020089,INS-10089,Settlement & Clearing,5.9,1.2,23.9,True,Single Vendor,2024-07-05
POL-2020090,INS-10090,Core Banking Platform,7.1,1.1,23.5,True,Multi-Vendor,2023-06-20
POL-2020090,INS-10090,Back-Office/ERP,45.2,9.6,4.4,False,Single Vendor,2024-11-16
POL-2020090,INS-10090,Email & Productivity,23.2,22.4,2.3,True,None,2023-02-10
POL-2020090,INS-10090,Payment Processing,6.1,1.8,18.8,False,Multi-Vendor,2024-11-22
POL-2020090,INS-10090,Customer Digital Channels,14.2,4.9,22.5,False,None,2024-07-13
POL-2020091,INS-10091,Core Banking Platform,4.7,1.6,28.1,True,None,2023-03-30
POL-2020091,INS-10091,Back-Office/ERP,17.5,15.5,3.1,True,Multi-Vendor,2024-01-22
POL-2020091,INS-10091,Email & Productivity,42.5,11.0,2.7,False,Single Vendor,2023-03-30
POL-2020091,INS-10091,Payment Processing,7.1,1.0,38.8,False,Multi-Vendor,2023-12-13
POL-2020091,INS-10091,Customer Digital Channels,10.8,4.7,22.6,True,None,2024-05-22
POL-2020092,INS-10092,Core Banking Platform,4.6,1.2,41.5,False,Single Vendor,2024-10-29
POL-2020092,INS-10092,Back-Office/ERP,26.5,7.7,6.2,True,None,2024-10-22
POL-2020092,INS-10092,Email & Productivity,41.9,16.2,3.1,False,None,2023-08-29
POL-2020092,INS-10092,Payment Processing,6.4,1.4,28.0,True,Single Vendor,2024-11-02
POL-2020092,INS-10092,Customer Digital Channels,15.9,3.6,21.5,False,Single Vendor,2024-09-04
POL-2020093,INS-10093,Payment Processing,7.4,1.6,39.1,False,None,2023-01-14
POL-2020093,INS-10093,Customer Digital Channels,9.1,4.2,25.6,True,None,2023-02-28
POL-2020093,INS-10093,Email & Productivity,29.1,19.5,2.2,False,Multi-Vendor,2023-02-23
POL-2020093,INS-10093,Back-Office/ERP,40.4,11.3,4.1,False,Multi-Vendor,2024-08-25
POL-2020094,INS-10094,Email & Productivity,32.2,19.3,1.8,True,Multi-Vendor,2024-03-30
POL-2020094,INS-10094,Back-Office/ERP,36.7,11.2,3.9,False,Multi-Vendor,2023-01-04
POL-2020095,INS-10095,Core Banking Platform,6.7,1.1,28.8,False,Single Vendor,2024-06-28
POL-2020095,INS-10095,Back-Office/ERP,31.5,12.6,6.7,False,None,2024-06-23
POL-2020095,INS-10095,Email & Productivity,21.2,14.6,2.0,False,None,2023-12-10
POL-2020095,INS-10095,Payment Processing,6.7,1.3,35.0,False,Single Vendor,2023-03-08
POL-2020095,INS-10095,Customer Digital Channels,9.0,7.2,20.6,True,Multi-Vendor,2023-07-04
POL-2020096,INS-10096,Core Banking Platform,7.7,0.8,35.4,False,None,2024-09-28
POL-2020096,INS-10096,Back-Office/ERP,40.7,11.8,3.1,False,None,2023-09-26
POL-2020096,INS-10096,Email & Productivity,47.1,13.1,2.4,False,Multi-Vendor,2024-03-30
POL-2020096,INS-10096,Payment Processing,5.3,1.4,36.4,False,None,2023-09-06
POL-2020096,INS-10096,Customer Digital Channels,9.7,5.1,20.6,False,Single Vendor,2023-06-24
POL-2020097,INS-10097,Trading/OMS,2.4,0.9,57.6,True,Multi-Vendor,2023-01-26
POL-2020097,INS-10097,Back-Office/ERP,31.0,5.6,6.6,False,None,2023-05-24
POL-2020097,INS-10097,Market Data Infrastructure,1.7,1.0,10.8,False,Multi-Vendor,2024-10-12
POL-2020097,INS-10097,Email & Productivity,22.4,20.9,3.2,False,None,2023-12-24
POL-2020097,INS-10097,Settlement & Clearing,7.8,1.0,24.7,False,Multi-Vendor,2023-11-07
POL-2020098,INS-10098,Email & Productivity,47.3,21.3,3.5,False,Multi-Vendor,2023-09-20
POL-2020098,INS-10098,Back-Office/ERP,22.7,13.6,4.4,False,None,2023-12-22
POL-2020099,INS-10099,Core Banking Platform,5.6,1.5,38.1,False,None,2023-03-17
POL-2020099,INS-10099,Back-Office/ERP,39.5,12.5,3.3,False,None,2023-02-07
POL-2020099,INS-10099,Email & Productivity,31.1,18.8,2.5,False,Multi-Vendor,2024-07-15
POL-2020099,INS-10099,Payment Processing,4.4,0.9,28.0,False,Multi-Vendor,2023-09-08
POL-2020099,INS-10099,Customer Digital Channels,15.9,4.3,20.5,True,Multi-Vendor,2024-03-19
POL-2020100,INS-10100,Payment Processing,6.7,0.7,39.6,False,None,2024-09-11
POL-2020100,INS-10100,Customer Digital Channels,9.6,7.3,12.6,False,Multi-Vendor,2023-10-25
POL-2020100,INS-10100,Email & Productivity,21.3,13.4,2.6,False,None,2024-07-25
POL-2020100,INS-10100,Back-Office/ERP,43.3,5.7,5.6,False,None,2023-11-12
POL-2020101,INS-10101,Email & Productivity,20.9,21.2,3.7,True,Single Vendor,2024-09-12
POL-2020101,INS-10101,Back-Office/ERP,32.4,7.8,5.5,True,Single Vendor,2023-12-31
POL-2020102,INS-10102,Core Banking Platform,3.6,0.9,38.5,True,Multi-Vendor,2023-04-17
POL-2020102,INS-10102,Back-Office/ERP,47.7,14.9,5.4,False,Single Vendor,2024-03-13
POL-2020102,INS-10102,Email & Productivity,33.6,24.0,3.1,False,None,2024-06-05
POL-2020102,INS-10102,Payment Processing,5.0,1.9,23.6,False,Single Vendor,2023-05-09
POL-2020102,INS-10102,Customer Digital Channels,6.6,6.1,13.5,False,Multi-Vendor,2023-08-10
POL-2020103,INS-10103,Email & Productivity,28.4,15.0,3.1,False,None,2024-03-18
POL-2020103,INS-10103,Back-Office/ERP,47.7,7.9,4.5,False,Multi-Vendor,2024-11-13
POL-2020104,INS-10104,Core Banking Platform,3.5,1.5,41.4,True,None,2024-11-01
POL-2020104,INS-10104,Back-Office/ERP,31.8,8.2,5.5,True,Multi-Vendor,2023-06-15
POL-2020104,INS-10104,Email & Productivity,33.6,11.1,2.8,False,Single Vendor,2023-06-26
POL-2020104,INS-10104,Payment Processing,5.1,2.0,38.4,False,None,2024-03-11
POL-2020104,INS-10104,Customer Digital Channels,13.2,7.4,23.8,False,Single Vendor,2024-06-11
POL-2020105,INS-10105,Trading/OMS,3.7,0.4,43.4,False,Multi-Vendor,2023-01-12
POL-2020105,INS-10105,Back-Office/ERP,40.1,11.7,3.7,False,Multi-Vendor,2023-07-19
POL-2020105,INS-10105,Market Data Infrastructure,2.3,1.1,12.1,True,Single Vendor,2023-03-29
POL-2020105,INS-10105,Email & Productivity,27.5,16.4,3.9,False,Single Vendor,2023-06-23
POL-2020105,INS-10105,Settlement & Clearing,6.7,1.8,32.7,True,Multi-Vendor,2024-09-08
POL-2020106,INS-10106,Core Banking Platform,5.0,1.1,22.6,False,Multi-Vendor,2024-07-04
POL-2020106,INS-10106,Back-Office/ERP,45.8,6.3,6.0,False,None,2024-04-19
POL-2020106,INS-10106,Email & Productivity,28.6,23.2,2.8,True,Multi-Vendor,2023-09-05
POL-2020106,INS-10106,Payment Processing,7.0,1.1,25.2,False,Multi-Vendor,2024-07-02
POL-2020106,INS-10106,Customer Digital Channels,11.8,8.0,20.3,True,Single Vendor,2023-12-16
POL-2020107,INS-10107,Core Banking Platform,7.7,1.7,43.3,False,Single Vendor,2024-04-21
POL-2020107,INS-10107,Trading/OMS,2.5,0.6,33.9,True,Single Vendor,2024-09-09
POL-2020107,INS-10107,Back-Office/ERP,46.9,15.6,6.0,False,Single Vendor,2023-10-31
POL-2020107,INS-10107,Market Data Infrastructure,2.2,1.0,20.9,True,None,2024-07-24
POL-2020107,INS-10107,Email & Productivity,18.9,21.6,2.7,True,Multi-Vendor,2024-06-28
POL-2020107,INS-10107,Payment Processing,5.0,1.8,20.2,True,None,2023-03-16
POL-2020107,INS-10107,Customer Digital Channels,9.3,7.8,23.2,False,Single Vendor,2023-05-08
POL-2020107,INS-10107,Settlement & Clearing,6.7,1.7,16.2,False,None,2024-02-01
POL-2020108,INS-10108,Email & Productivity,23.1,16.1,2.7,True,Multi-Vendor,2024-08-19
POL-2020108,INS-10108,Back-Office/ERP,29.6,13.7,3.1,True,None,2023-05-23
POL-2020109,INS-10109,Core Banking Platform,6.2,0.7,22.8,False,Single Vendor,2024-02-10
POL-2020109,INS-10109,Back-Office/ERP,29.5,14.3,3.6,True,None,2024-07-01
POL-2020109,INS-10109,Email & Productivity,34.1,19.0,2.4,False,None,2024-10-25
POL-2020109,INS-10109,Payment Processing,5.5,1.9,30.3,True,Single Vendor,2024-06-22
POL-2020109,INS-10109,Customer Digital Channels,7.2,6.1,21.5,False,None,2024-10-29
POL-2020110,INS-10110,Email & Productivity,17.6,9.8,2.2,True,None,2023-01-05
POL-2020110,INS-10110,Back-Office/ERP,21.1,8.3,4.8,False,None,2023-09-26
POL-2020111,INS-10111,Trading/OMS,2.4,0.9,49.0,True,Multi-Vendor,2024-10-15
POL-2020111,INS-10111,Back-Office/ERP,44.1,11.1,3.4,True,Single Vendor,2024-07-28
POL-2020111,INS-10111,Market Data Infrastructure,2.6,1.8,11.3,False,Single Vendor,2023-12-24
POL-2020111,INS-10111,Email & Productivity,19.6,13.5,2.7,False,None,2024-10-03
POL-2020111,INS-10111,Settlement & Clearing,4.4,0.9,20.0,True,None,2023-05-25
POL-2020112,INS-10112,Trading/OMS,3.2,0.6,49.8,True,None,2023-05-07
POL-2020112,INS-10112,Back-Office/ERP,33.5,11.3,4.0,True,None,2023-12-15
POL-2020112,INS-10112,Market Data Infrastructure,2.8,0.7,14.2,True,None,2024-10-21
POL-2020112,INS-10112,Email & Productivity,34.7,11.2,2.4,False,Multi-Vendor,2023-02-06
POL-2020112,INS-10112,Settlement & Clearing,3.9,0.8,22.0,True,None,2024-08-08
POL-2020113,INS-10113,Core Banking Platform,7.9,1.2,33.9,False,None,2024-02-16
POL-2020113,INS-10113,Back-Office/ERP,37.2,12.3,6.8,False,Multi-Vendor,2023-12-19
POL-2020113,INS-10113,Email & Productivity,43.6,20.8,4.1,True,None,2023-06-15
POL-2020113,INS-10113,Payment Processing,4.0,1.5,39.3,True,None,2024-02-22
POL-2020113,INS-10113,Customer Digital Channels,12.1,7.9,13.6,False,None,2024-10-11
POL-2020114,INS-10114,Email & Productivity,30.5,23.6,2.7,False,Single Vendor,2023-06-22
POL-2020114,INS-10114,Back-Office/ERP,39.9,5.9,5.8,False,None,2024-05-25
POL-2020115,INS-10115,Core Banking Platform,7.7,1.2,21.6,False,None,2023-05-20
POL-2020115,INS-10115,Back-Office/ERP,17.7,14.9,5.9,False,None,2024-01-30
POL-2020115,INS-10115,Email & Productivity,20.1,9.3,3.7,False,Single Vendor,2023-05-23
POL-2020115,INS-10115,Payment Processing,7.0,0.9,25.2,True,Multi-Vendor,2024-04-07
POL-2020115,INS-10115,Customer Digital Channels,13.7,5.5,27.3,True,Single Vendor,2024-10-12
POL-2020116,INS-10116,Core Banking Platform,5.3,1.6,35.3,True,None,2024-12-15
POL-2020116,INS-10116,Back-Office/ERP,46.2,9.7,3.9,False,Single Vendor,2024-12-07
POL-2020116,INS-10116,Email & Productivity,27.0,21.7,3.0,True,Multi-Vendor,2023-10-11
POL-2020116,INS-10116,Payment Processing,4.6,1.4,21.2,True,Multi-Vendor,2024-09-03
POL-2020116,INS-10116,Customer Digital Channels,5.7,4.3,21.7,True,Single Vendor,2024-11-25
POL-2020117,INS-10117,Trading/OMS,3.3,0.9,60.4,False,Single Vendor,2023-09-19
POL-2020117,INS-10117,Back-Office/ERP,29.7,13.3,3.3,True,Single Vendor,2024-07-09
POL-2020117,INS-10117,Market Data Infrastructure,1.5,0.9,14.4,False,None,2024-01-06
POL-2020117,INS-10117,Email & Productivity,23.4,12.9,3.4,False,Single Vendor,2024-01-17
POL-2020117,INS-10117,Settlement & Clearing,4.7,1.4,23.2,True,Single Vendor,2023-03-09
POL-2020118,INS-10118,Payment Processing,3.7,0.8,23.7,True,Multi-Vendor,2024-03-15
POL-2020118,INS-10118,Customer Digital Channels,6.2,6.0,24.7,False,Multi-Vendor,2024-11-09
POL-2020118,INS-10118,Email & Productivity,27.4,14.4,3.8,False,Single Vendor,2024-06-10
POL-2020118,INS-10118,Back-Office/ERP,23.7,6.8,5.0,True,Multi-Vendor,2023-10-02
POL-2020119,INS-10119,Core Banking Platform,6.2,1.5,41.0,False,Single Vendor,2024-07-29
POL-2020119,INS-10119,Back-Office/ERP,18.6,10.1,4.0,False,None,2024-11-08
POL-2020119,INS-10119,Email & Productivity,40.5,22.0,2.5,False,Single Vendor,2024-11-01
POL-2020119,INS-10119,Payment Processing,3.3,1.0,20.5,True,Single Vendor,2024-10-07
POL-2020119,INS-10119,Customer Digital Channels,9.0,5.6,27.6,True,Single Vendor,2024-05-21
POL-2020120,INS-10120,Core Banking Platform,4.9,1.0,25.7,True,Single Vendor,2023-11-03
POL-2020120,INS-10120,Trading/OMS,1.8,0.5,54.4,True,None,2023-06-07
POL-2020120,INS-10120,Back-Office/ERP,18.7,16.0,5.1,True,Multi-Vendor,2024-04-16
POL-2020120,INS-10120,Market Data Infrastructure,2.8,1.2,17.3,True,Multi-Vendor,2024-04-27
POL-2020120,INS-10120,Email & Productivity,31.5,13.5,2.4,True,Multi-Vendor,2024-09-15
