policy_id,insured_id,sub_sector,primary_regulator,region,policy_year,cloud_provider_primary,core_banking_vendor,premium_usd,n_claims,had_claim,total_loss,bi_loss,log_revenue,exposure_size_score,cyber_control_score,control_gap_score,vendor_control_pressure,vendor_pressure_band,regulatory_findings_pressure,high_sev_rate,critical_operations_score,payment_trading_flag,coverage_structure_score,limit_to_revenue,retention_ratio,prior_incident_score,repeat_offender,hybrid_cloud_flag,core_banking_vendor_missing,exposure_years,loss_ratio,bi_share_of_loss,limit_mm,retention_mm
POL-2020076,INS-10076,Community Bank,NCUA,National,2024,On-Prem,Finastra,22068,0.0,0,0.0,0.0,4.139955073474153,-1.0626964539862962,0.8272499999999999,0.17275000000000007,2.3684210526315788,Low,1.3009400518311534,0.0,1,0,-0.5994659546061415,0.016181229773462785,0.032,0.0,0,0,0,0.999315537303217,0.0,0.0,1,0.032
POL-2020077,INS-10077,Insurance Carrier,FINRA,Southwest,2023,AWS,Unknown,34041307,0.0,0,0.0,0.0,8.709382567408541,1.2511292418001938,0.47275,0.52725,15.454545454545453,High,0.0,0.0,0,0,0.33822837711315806,0.01650573574317075,0.02177,0.0,0,0,1,0.999315537303217,0.0,0.0,100,2.177
POL-2020078,INS-10078,Credit Union,NCUA,Midwest,2021,Hybrid,Finastra,21316,0.0,0,0.0,0.0,3.758871825933971,-1.6228494259658452,0.638,0.362,20.54054054054054,High,1.2817143367794614,0.0,1,0,-0.6039397491318511,0.0477326968973747,0.0355,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,2,0.071
POL-2020079,INS-10079,Asset Manager,NCUA,West,2022,AWS,Unknown,7427551,0.0,0,0.0,0.0,7.225918058687505,0.5331687931462366,0.51225,0.48775,7.5675675675675675,Low,0.0,0.0,2,0,-0.042278966011007446,0.07280139778683752,0.03887,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,100,3.887
POL-2020080,INS-10080,Broker-Dealer,SEC,National,2020,GCP,Unknown,5346919,0.0,0,0.0,0.0,6.677083461247136,0.11972302947211984,0.76925,0.23075,23.191489361702132,Extreme,0.0,0.0,0,0,0.07877132326358094,0.12610340479192939,0.03343,0.0,0,0,1,0.999315537303217,0.0,0.0,100,3.343
POL-2020081,INS-10081,Community Bank,FRB,West,2024,On-Prem,Temenos,466161,0.0,0,0.0,0.0,4.72384171570559,-0.669045650955015,0.5535,0.4465,10.37037037037037,Moderate,1.6150329307046725,0.5,1,0,0.48488106994412383,0.44802867383512546,0.00962,0.0,0,0,0,0.999315537303217,0.0,0.0,50,0.481
POL-2020082,INS-10082,Investment Bank,FRB,Southwest,2022,On-Prem,Jack Henry,18548775,0.0,0,0.0,0.0,8.273260025894471,1.254317942300637,0.9317500000000002,0.06824999999999981,5.8,Low,0.0,0.0,1,0,-0.1715497266735887,0.012765848801286799,0.03912,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,50,1.956
POL-2020083,INS-10083,Asset Manager,State,Northeast,2022,Hybrid,Unknown,214612,0.0,0,0.0,0.0,6.060524083039477,-0.23514257534958785,0.8045000000000001,0.1954999999999999,14.871794871794872,High,0.6931471805599453,0.0,1,0,-0.7263251518910857,0.004677268475210477,0.041,0.0,0,1,1,0.999315537303217,0.0,0.0,2,0.082
POL-2020084,INS-10084,Asset Manager,OCC,West,2024,Azure,Unknown,996196,0.0,0,0.0,0.0,6.737915499690239,0.01923973165240319,0.59775,0.40225,8.709677419354838,Moderate,0.0,0.0,2,0,-0.07568900818157112,0.0059326056003796875,0.0174,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.087
POL-2020085,INS-10085,Insurance Carrier,FINRA,National,2020,Azure,Unknown,6675041,0.0,0,0.0,0.0,8.264929741528176,1.0562400242207195,0.858,0.14200000000000002,3.8461538461538463,Low,0.0,0.0,0,0,-0.462167739720746,0.002574532722310901,0.0397,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.397
POL-2020086,INS-10086,Investment Bank,FDIC,Southwest,2021,GCP,In-House,31188870,0.0,0,0.0,0.0,8.202783771036776,1.3293975960417137,0.6925,0.3075,5.625,Low,4.470213801785714,0.8,0,0,0.5106805355466251,0.027396509684666174,0.01402,0.0,0,0,0,0.999315537303217,0.0,0.0,100,1.402
POL-2020087,INS-10087,Fintech-Lending,CFPB,Southeast,2023,Hybrid,Unknown,323298,0.0,0,0.0,0.0,5.091908014224992,-0.9458615224694485,0.688,0.31200000000000006,13.333333333333332,Moderate,0.0,0.0,0,0,-0.29082817585781773,0.06184291898577613,0.032,0.6931471805599453,0,1,1,0.999315537303217,0.0,0.0,10,0.32
POL-2020088,INS-10088,Fintech-Lending,SEC,Midwest,2022,AWS,Unknown,7837937,0.0,0,0.0,0.0,6.799501693541883,0.04707793161835059,0.7755,0.22450000000000003,12.1875,Moderate,0.8109822012551361,0.0,0,0,0.008010308577332537,0.11155734047300313,0.036610000000000004,0.0,0,0,1,0.999315537303217,0.0,0.0,100,3.661
POL-2020089,INS-10089,Hedge Fund,CFPB,West,2023,On-Prem,Unknown,783707,0.0,0,0.0,0.0,5.8766147054290405,-0.4941780203366834,0.7965,0.20350000000000001,28.055555555555554,Extreme,0.0,0.0,1,0,-0.3798357415008973,0.028121484814398197,0.036,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,10,0.36
POL-2020090,INS-10090,Community Bank,State,Northeast,2021,On-Prem,Jack Henry,86929,0.0,0,0.0,0.0,4.986342601527212,-0.590026210464612,0.6475,0.35250000000000004,8.0,Low,0.0,0.0,1,0,-0.09214624668414317,0.013755158184319119,0.0125,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.025
POL-2020091,INS-10091,National Bank,OCC,Southwest,2021,Hybrid,FIS,89847975,0.0,0,0.0,0.0,9.512709066079587,1.9828132128223848,0.7485,0.25149999999999995,2.7450980392156863,Low,0.0,0.0,1,0,-0.16154910397273403,0.00739120151371807,0.04423,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,100,4.423
POL-2020092,INS-10092,Regional Bank,SEC,Midwest,2021,On-Prem,Finastra,731439,0.0,0,0.0,0.0,5.776103136235827,-0.12601739660954336,0.6577500000000001,0.34224999999999994,6.341463414634147,Low,0.0,0.0,1,0,-0.2151990090562143,0.07776049766718507,0.0356,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.89
POL-2020093,INS-10093,Fintech-Lending,CFPB,West,2024,AWS,Unknown,178059,0.0,0,0.0,0.0,4.432006566978902,-0.9559108593469744,0.8170000000000001,0.18299999999999994,8.0,Low,0.0,0.0,0,0,-0.41543876775812927,0.12033694344163659,0.0376,0.0,0,0,1,0.999315537303217,0.0,0.0,10,0.376
POL-2020094,INS-10094,Insurance Carrier,FDIC,Southwest,2022,Azure,Unknown,20664567,1.0,1,139925.0,4058.0,8.88527483093659,1.4460456998727655,0.61625,0.38375000000000004,7.0,Low,0.0,0.0,0,0,0.33397767096158715,0.0034607824136880863,0.010920000000000001,0.0,0,0,1,0.999315537303217,0.006771252453535562,0.029001250670001786,25,0.273
POL-2020095,INS-10095,Regional Bank,FRB,Southeast,2020,On-Prem,Finastra,555904,1.0,1,733763.0,322839.0,6.357322200621367,0.3035815071121241,0.5250000000000001,0.47499999999999987,10.909090909090908,Moderate,0.0,0.0,1,0,-0.3160094354178862,0.00868507903421921,0.028199999999999996,0.6931471805599453,0,0,0,0.999315537303217,1.3199455301634815,0.43997721335090484,5,0.141
POL-2020096,INS-10096,Community Bank,FINRA,Southwest,2020,Azure,Finastra,58732,0.0,0,0.0,0.0,4.334672938290411,-0.9220336911120497,0.6637500000000001,0.33624999999999994,2.0689655172413794,Low,0.7797905781299385,0.0,1,0,-0.03563560364218529,0.06640106241699867,0.0156,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.078
POL-2020097,INS-10097,Asset Manager,FRB,Midwest,2020,Hybrid,Unknown,3000740,0.0,0,0.0,0.0,7.305121008833652,0.5921673301246756,0.7195,0.28049999999999997,11.5,Moderate,0.0,0.0,2,0,-0.0968973840324115,0.010088102764140157,0.026333333333333334,0.0,0,1,1,0.999315537303217,0.0,0.0,15,0.395
POL-2020098,INS-10098,Insurance Carrier,NCUA,Northeast,2023,Azure,Unknown,49156138,0.0,0,0.0,0.0,8.09052487565697,0.8758502226554935,0.9575000000000001,0.04249999999999987,2.7450980392156863,Low,0.0,0.0,0,0,0.06622162883845129,0.15326140264835703,0.047024,0.0,0,0,1,0.999315537303217,0.0,0.0,500,23.512
POL-2020099,INS-10099,Community Bank,SEC,Northeast,2022,AWS,Finastra,145822,0.0,0,0.0,0.0,4.279440045898781,-1.0709757720180584,0.45050000000000007,0.5494999999999999,13.414634146341465,Moderate,0.7953863896925372,0.0,1,0,-0.29716440672934075,0.21067415730337077,0.035333333333333335,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,15,0.53
POL-2020100,INS-10100,Fintech-Lending,State,National,2022,Azure,Unknown,1090969,0.0,0,0.0,0.0,5.6580875153940715,-0.3994806972880837,0.5710000000000001,0.42899999999999994,13.478260869565215,Moderate,0.6931471805599453,0.0,0,0,-0.40478512387597393,0.08753501400560224,0.04412,0.0,0,0,1,0.999315537303217,0.0,0.0,25,1.103
POL-2020101,INS-10101,Insurance Carrier,SEC,Southwest,2021,AWS,Unknown,28738416,0.0,0,0.0,0.0,9.037842405330865,1.503173158866618,0.718,0.28200000000000003,4.7368421052631575,Low,1.21991739554188,0.0,0,0,-0.41320526739455,0.005942053098186485,0.049980000000000004,0.0,0,0,1,0.999315537303217,0.0,0.0,50,2.499
POL-2020102,INS-10102,Regional Bank,FINRA,Southeast,2022,Hybrid,Other,865166,0.0,0,0.0,0.0,6.664153885765531,0.5037320888640139,0.53425,0.46575,5.714285714285714,Low,0.0,0.0,1,0,-0.6097344020400491,0.006387327542156362,0.0414,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,5,0.207
POL-2020103,INS-10103,Asset Manager,NCUA,Midwest,2022,GCP,Unknown,1221714,0.0,0,0.0,0.0,5.812935788552724,-0.6008205787030261,0.80425,0.19574999999999998,42.41379310344828,Extreme,0.0,0.0,1,0,0.2138530325609463,0.14988009592326137,0.0218,0.0,0,0,1,0.999315537303217,0.0,0.0,50,1.09
POL-2020104,INS-10104,Regional Bank,State,West,2021,AWS,Jack Henry,1239468,0.0,0,0.0,0.0,6.439190613930656,0.1640730340612926,0.7885000000000001,0.2114999999999999,2.5806451612903225,Low,0.0,0.0,1,0,-0.2037064628041072,0.024003840614498322,0.031133333333333336,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,15,0.467
POL-2020105,INS-10105,Asset Manager,SEC,National,2023,GCP,Unknown,2208518,0.0,0,0.0,0.0,7.032359442206668,0.2316450945922852,0.8777499999999999,0.12225000000000008,4.0540540540540535,Low,0.0,0.0,2,0,0.27693439166852307,0.013254396041353715,0.009533333333333333,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,15,0.143
POL-2020106,INS-10106,Regional Bank,FDIC,National,2024,On-Prem,Other,218049,0.0,0,0.0,0.0,5.8630628323034575,-0.11688292797116279,0.6177499999999999,0.3822500000000001,41.42857142857143,Extreme,0.0,0.0,1,0,-0.10327219238952809,0.005701254275940707,0.013,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.026
POL-2020107,INS-10107,Investment Bank,OCC,West,2021,On-Prem,Fiserv,204483838,2.0,1,1044080.0,476398.0,9.426918417448228,2.0001683071407523,0.58325,0.41674999999999995,16.818181818181817,High,2.176015256763321,0.3333333333333333,1,0,0.27380141183775064,0.020133363399156008,0.032072,0.6931471805599453,0,0,0,0.999315537303217,0.005105929203069829,0.45628495900697263,250,8.018
POL-2020108,INS-10108,Insurance Carrier,FRB,Southwest,2024,AWS,Unknown,3526639,0.0,0,0.0,0.0,7.643770359769258,0.6323861374761903,0.6737500000000001,0.32624999999999993,29.666666666666668,Extreme,0.0,0.0,0,0,-0.29123056901980215,0.0071887280743793735,0.03506666666666667,0.0,0,0,1,0.999315537303217,0.0,0.0,15,0.526
POL-2020109,INS-10109,Credit Union,NCUA,Southwest,2022,Azure,Temenos,81289,1.0,1,19594.0,0.0,4.541164856012179,-1.1502323802129657,0.5615,0.4385,11.153846153846153,Moderate,2.3272416587300166,0.25,1,0,-0.40946737934311983,0.05387931034482759,0.0324,0.0,0,0,0,0.999315537303217,0.241041223289744,0.0,5,0.162
POL-2020110,INS-10110,Insurance Carrier,FINRA,Northeast,2024,On-Prem,Unknown,30360505,0.0,0,0.0,0.0,8.645058562414134,1.1928017541513165,0.79675,0.20325000000000004,19.25925925925926,High,0.0,0.0,0,0,-0.2812642797626763,0.017602534765006162,0.04961,0.0,0,0,1,0.999315537303217,0.0,0.0,100,4.961
POL-2020111,INS-10111,Broker-Dealer,SEC,Southeast,2020,AWS,Unknown,496184,0.0,0,0.0,0.0,6.107913359751229,-0.21416884865948813,0.755,0.245,19.545454545454543,High,1.2020649458510235,0.0,1,0,-0.600833645475741,0.011150758251561107,0.040999999999999995,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.205
POL-2020112,INS-10112,Hedge Fund,OCC,Southeast,2021,Azure,Unknown,557834,1.0,1,44331.0,26159.0,6.761109698640652,0.18398534845470527,0.6074999999999999,0.39250000000000007,5.6,Low,0.0,0.0,1,0,-0.39254678072953697,0.0023185717597959655,0.026,0.0,0,0,1,0.999315537303217,0.0794698781357895,0.5900836886151902,2,0.052
POL-2020113,INS-10113,Regional Bank,OCC,West,2020,AWS,Jack Henry,1122910,1.0,1,266234.0,164905.0,7.1052117233603616,0.6670072408867039,0.787,0.21299999999999997,9.45945945945946,Moderate,0.6931471805599453,0.0,1,0,-0.7298946156582067,0.004107450915961554,0.0468,0.6931471805599453,0,0,0,0.999315537303217,0.23709291038462565,0.6193987244303883,5,0.234
POL-2020114,INS-10114,Insurance Carrier,NCUA,Midwest,2024,Hybrid,Unknown,1390561,0.0,0,0.0,0.0,8.36152135521704,1.043078570315154,0.8335,0.16649999999999998,4.3589743589743595,Low,0.0,0.0,0,0,-0.710725411659991,0.0002337431630124819,0.037,0.0,0,1,1,0.999315537303217,0.0,0.0,1,0.037
POL-2020115,INS-10115,Community Bank,SEC,Southwest,2024,AWS,In-House,774125,0.0,0,0.0,0.0,5.64685932725658,-0.270530371235494,0.8325,0.16749999999999998,9.210526315789473,Moderate,0.7797905781299385,0.0,1,0,-0.050535012616516994,0.08852691218130312,0.0282,0.0,0,0,0,0.999315537303217,0.0,0.0,25,0.705
POL-2020116,INS-10116,Investment Bank,OCC,Midwest,2020,Azure,Finastra,14384873,1.0,1,2008535.0,584576.0,7.895994510168876,1.0895842299318288,0.7205,0.27949999999999997,26.0,Extreme,0.0,0.0,0,0,-0.10835435506700208,0.01861850679575498,0.03628,0.0,0,0,0,0.999315537303217,0.1396282747856029,0.29104596135989663,50,1.814
POL-2020117,INS-10117,Broker-Dealer,FINRA,West,2024,On-Prem,Unknown,180604,1.0,1,253276.0,0.0,5.052416828111211,-0.9048686315370261,0.6512500000000001,0.3487499999999999,12.592592592592592,Moderate,0.0,0.0,1,0,0.05337196200089431,0.032175032175032175,0.011600000000000001,0.0,0,0,1,0.999315537303217,1.4023831144382184,0.0,5,0.058
POL-2020118,INS-10118,Fintech-Lending,CFPB,Southeast,2024,On-Prem,Unknown,214441,0.0,0,0.0,0.0,5.5310151306670585,-0.5825995869050721,0.805,0.19499999999999995,9.310344827586206,Moderate,0.0,0.0,0,0,-0.136650029505683,0.007955449482895784,0.0145,0.0,0,0,1,0.999315537303217,0.0,0.0,2,0.029
POL-2020119,INS-10119,Investment Bank,FRB,National,2020,AWS,Temenos,56456221,0.0,0,0.0,0.0,8.789979876351318,1.5697694052873257,0.9567500000000001,0.0432499999999999,9.019607843137255,Moderate,0.0,0.0,0,0,0.6490873001216139,0.01522742154071051,0.0078000000000000005,0.0,0,0,0,0.999315537303217,0.0,0.0,100,0.78
POL-2020120,INS-10120,Investment Bank,FDIC,Midwest,2022,On-Prem,Other,41490853,0.0,0,0.0,0.0,8.531451063162937,1.4944815467915837,0.45499999999999996,0.545,16.451612903225804,High,0.0,0.0,1,0,0.5164660273134252,0.01972075412163761,0.01376,0.0,0,0,0,0.999315537303217,0.0,0.0,100,1.376
POL-2020121,INS-10121,Credit Union,NCUA,West,2024,Azure,Fiserv,59773,0.0,0,0.0,0.0,4.784988612563928,-1.0810123633324105,0.9947500000000001,0.005249999999999866,6.274509803921569,Low,0.0,0.0,1,0,-0.09214624668414317,0.016849199663016005,0.0125,0.0,0,0,0,0.999315537303217,0.0,0.0,2,0.025
POL-2020122,INS-10122,Regional Bank,FINRA,Southwest,2024,Hybrid,Other,890273,0.0,0,0.0,0.0,5.736894826106403,-0.13931468618757656,0.43699999999999994,0.5630000000000001,3.142857142857143,Low,0.0,0.0,1,0,0.14083125351610432,0.08087997411840828,0.0196,0.6931471805599453,0,1,0,0.999315537303217,0.0,0.0,25,0.49
POL-2020123,INS-10123,Broker-Dealer,FINRA,Midwest,2024,GCP,Unknown,4031944,0.0,0,0.0,0.0,6.199900469549918,-0.13799347274988571,0.627,0.373,8.333333333333334,Moderate,2.18196607332694,0.3333333333333333,1,0,0.4563859205043464,0.20337604230221681,0.01646,0.0,0,0,1,0.999315537303217,0.0,0.0,100,1.646
POL-2020124,INS-10124,Community Bank,FRB,National,2021,AWS,In-House,77969,0.0,0,0.0,0.0,4.382026634673881,-0.9497860916758953,0.83825,0.16174999999999995,7.714285714285714,Low,2.18196607332694,0.3333333333333333,1,0,0.048921583718740363,0.06329113924050633,0.0118,0.0,0,0,0,0.999315537303217,0.0,0.0,5,0.059
POL-2020125,INS-10125,National Bank,FDIC,West,2023,AWS,FIS,71602392,0.0,0,0.0,0.0,9.095322260391915,1.6851942433071108,0.6632500000000001,0.3367499999999999,5.897435897435898,Low,0.0,0.0,1,0,0.36114782526625117,0.011220196353436185,0.020739999999999998,0.0,0,0,0,0.999315537303217,0.0,0.0,100,2.074
POL-2020126,INS-10126,Regional Bank,FRB,West,2020,On-Prem,Temenos,2163634,0.0,0,0.0,0.0,7.048125731829413,0.5082826789454056,0.7745,0.22550000000000003,8.03921568627451,Moderate,0.6931471805599453,0.0,1,0,-0.24821024562564686,0.013046881795250934,0.033133333333333334,1.0986122886681098,1,0,0,0.999315537303217,0.0,0.0,15,0.497
POL-2020127,INS-10127,Regional Bank,NCUA,West,2023,GCP,In-House,1392170,0.0,0,0.0,0.0,6.4853983032037545,0.33488357204071434,0.6947500000000001,0.3052499999999999,10.666666666666666,Moderate,0.0,0.0,1,0,-0.2051899222314918,0.02291825821237586,0.031200000000000002,0.0,0,0,0,0.999315537303217,0.0,0.0,15,0.468
POL-2020128,INS-10128,Hedge Fund,FRB,Midwest,2020,GCP,Unknown,2313042,0.0,0,0.0,0.0,5.627261336748458,-0.5541446673437854,0.8430000000000001,0.15699999999999992,11.666666666666666,Moderate,0.6931471805599453,0.0,1,0,-0.1766803901320576,0.36114120621162876,0.04491,0.0,0,0,1,0.999315537303217,0.0,0.0,100,4.491
POL-2020129,INS-10129,Investment Bank,OCC,National,2021,On-Prem,FIS,66375065,1.0,1,237400.0,0.0,8.90308124678437,1.6546768894157848,0.6020000000000001,0.3979999999999999,15.555555555555555,High,0.7875884839112379,0.0,1,0,-0.06608848982053128,0.013598781549173194,0.03994,0.0,0,0,0,0.999315537303217,0.003576644331723065,0.0,100,3.994
POL-2020130,INS-10130,Fintech-Lending,SEC,Southwest,2024,GCP,Unknown,642364,0.0,0,0.0,0.0,6.1023348559394055,-0.2101963469263299,0.8137500000000001,0.18624999999999992,1.9444444444444444,Low,0.0,0.0,0,0,-0.5340779712434314,0.01121327651939897,0.038,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.19
POL-2020131,INS-10131,Community Bank,CFPB,Northeast,2024,AWS,Temenos,126820,1.0,1,76875.0,4912.0,4.215086179918229,-0.9447204583552095,0.685,0.31499999999999995,14.0,Moderate,0.0,0.0,1,0,0.13007190835744165,0.22488755622188905,0.016133333333333333,0.0,0,0,0,0.999315537303217,0.6061741050307522,0.06389593495934959,15,0.242
POL-2020132,INS-10132,Asset Manager,CFPB,Northeast,2023,Hybrid,Unknown,725614,0.0,0,0.0,0.0,6.488900933754956,-0.20095965210919306,0.7125,0.2875,13.2,Moderate,0.0,0.0,2,0,-0.5830321323471253,0.007612667478684531,0.0402,0.0,0,1,1,0.999315537303217,0.0,0.0,5,0.201
POL-2020133,INS-10133,Community Bank,FRB,Southeast,2022,Azure,FIS,371622,0.0,0,0.0,0.0,4.104294893075269,-1.103202864446273,0.7295,0.27049999999999996,3.157894736842105,Low,0.0,0.0,1,0,-0.011571355864144928,1.6778523489932886,0.03749,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,100,3.749
POL-2020134,INS-10134,Community Bank,NCUA,West,2020,Hybrid,Other,194629,1.0,1,5874.0,3171.0,5.113191882421348,-0.517089127587864,0.5880000000000001,0.4119999999999999,94.81481481481481,Extreme,0.0,0.0,1,0,-0.33310676953828056,0.060532687651331726,0.0339,0.6931471805599453,0,1,0,0.999315537303217,0.030180497253749442,0.5398365679264555,10,0.339
POL-2020135,INS-10135,Hedge Fund,CFPB,Northeast,2024,On-Prem,Unknown,7872191,0.0,0,0.0,0.0,6.255174060168853,-0.05314303109567223,0.7917500000000001,0.20824999999999994,5.9375,Low,0.6931471805599453,0.0,1,0,0.1676153860255566,0.4810467577448528,0.036844,0.0,0,0,1,0.999315537303217,0.0,0.0,250,9.211
POL-2020136,INS-10136,Community Bank,NCUA,Southwest,2020,AWS,FIS,26190,0.0,0,0.0,0.0,4.290459441148391,-0.9035676276248893,0.9692500000000001,0.030749999999999944,10.4,Moderate,1.0986122886681098,0.0,1,0,-0.44370271473075207,0.013888888888888888,0.025,0.0,0,0,0,0.999315537303217,0.0,0.0,1,0.025
POL-2020137,INS-10137,Broker-Dealer,FINRA,National,2020,AWS,Unknown,2758100,0.0,0,0.0,0.0,7.487677768827454,0.48903617878676453,0.56325,0.43674999999999997,6.31578947368421,Low,0.0,0.0,1,0,0.2832706225400461,0.005602554764972827,0.0062,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,10,0.062
POL-2020138,INS-10138,Broker-Dealer,SEC,Midwest,2022,AWS,Unknown,1017040,1.0,1,407904.0,0.0,6.447464328590194,-0.019968361512051686,0.8655,0.13449999999999995,8.0,Low,1.4729377586898837,0.0,1,0,-0.1728931513807372,0.015870496746548165,0.0267,0.0,0,0,1,0.999315537303217,0.40106977110044834,0.0,10,0.267
POL-2020139,INS-10139,Community Bank,FRB,Midwest,2023,GCP,Jack Henry,157071,0.0,0,0.0,0.0,4.597138014290827,-0.8677658775428222,0.6315,0.36850000000000005,9.67741935483871,Moderate,1.2080157624146421,0.0,1,0,-0.3486830935258195,0.10183299389002036,0.0346,0.0,0,0,0,0.999315537303217,0.0,0.0,10,0.346
POL-2020140,INS-10140,Broker-Dealer,FINRA,National,2020,On-Prem,Unknown,610864,0.0,0,0.0,0.0,6.380630882246644,0.046395097670106945,0.6735,0.3265,1.1764705882352942,Low,1.482757343747816,0.0,1,0,-0.5785817540649713,0.008484642796538266,0.04,0.6931471805599453,0,0,1,0.999315537303217,0.0,0.0,5,0.2
POL-2020141,INS-10141,Broker-Dealer,SEC,Midwest,2024,On-Prem,Unknown,149417,0.0,0,0.0,0.0,5.627261336748458,-0.5797445150404551,0.65575,0.34424999999999994,3.939393939393939,Low,1.3862943611198906,0.0,0,0,-0.7329773030707609,0.003611412062116288,0.038,0.0,0,0,1,0.999315537303217,0.0,0.0,1,0.038
POL-2020142,INS-10142,Regional Bank,FRB,National,2024,Hybrid,In-House,1107029,1.0,1,98761.0,15629.0,6.0112671744041615,-0.03947338963619587,0.6912499999999999,0.3087500000000001,7.647058823529412,Low,0.0,0.0,1,0,-0.3860935350909274,0.06142506142506143,0.043280000000000006,0.0,0,1,0,0.999315537303217,0.08921265838564302,0.15825072650135175,25,1.082
POL-2020143,INS-10143,Asset Manager,FINRA,Southwest,2020,Azure,Unknown,690935,1.0,1,2129273.0,1427414.0,7.059016072822721,0.2792939966780607,0.77675,0.22324999999999995,5.185185185185185,Low,0.0,0.0,2,0,-0.39254678072953697,0.001720726146433795,0.026,0.0,0,0,1,0.999315537303217,3.0817269352399284,0.6703762270033011,2,0.052
POL-2020144,INS-10144,Regional Bank,OCC,National,2020,Hybrid,Jack Henry,1405136,1.0,1,2750618.0,588869.0,6.812235077124725,0.397191489414388,0.7817500000000001,0.21824999999999994,4.6875,Low,0.0,0.0,1,0,-0.4488166048742842,0.01101442890186144,0.0391,0.6931471805599453,0,1,0,0.999315537303217,1.9575457464615524,0.2140860708393532,10,0.391
POL-2020145,INS-10145,Community Bank,State,Midwest,2024,Azure,In-House,50465,0.0,0,0.0,0.0,3.927896354584436,-1.2369473787334955,0.62975,0.37024999999999997,6.4,Low,0.0,0.0,1,0,-0.4584215404468137,0.10040160642570281,0.0346,0.6931471805599453,0,0,0,0.999315537303217,0.0,0.0,5,0.173
